age,gender,university_year,GPA,study_hours_per_day,class_attendance_percent,sleep_hours,screen_time_hours,social_media_hours,gaming_hours,exercise_hours_per_week,part_time_job,relationship_status,mental_stress_level,AI_tool_usage_hours,exam_preparation_days,coffee_consumption_per_day,extracurricular_hours_per_week,final_exam_score,assignment_score
28,Female,1,4,5.9,100,6.6,8.2,4.8,0.8,6,No,In a Relationship,4.8,1.2,8,1,5.8,100,89
19,Female,4,3.79,2.7,90,7.3,3.9,2.3,1.8,0,Yes,In a Relationship,4.8,0,15,4,5.7,100,93
26,Female,3,3.58,2.9,80,6.3,3.8,1.4,0.8,3,No,Single,2.4,0,11,3,1.2,97,87
22,Male,3,3.85,3.1,81,6.3,4.6,1.5,2.1,2.6,Yes,In a Relationship,4.9,0.2,20,0,1.2,100,97
22,Female,1,3.43,1.5,72,8.7,8.4,3.8,0,6.2,No,Single,3.6,0,17,2,4.4,89,82
20,Male,3,3.92,2.1,92,7.3,1,0.7,0.7,0,No,Single,3.8,0.4,7,1,3,100,100
19,Male,1,3.09,2,79,6.3,6.2,2.5,0,0.9,Yes,Single,5,1.5,21,1,6.6,98,80
24,Female,2,2.91,2.3,80,6.7,7.3,4.8,1.5,5.9,No,In a Relationship,4.5,2.4,6,1,4.4,81,85
20,Female,4,4,3.4,100,9,5.6,3.2,2.5,2.1,Yes,Single,4.5,0.7,7,3,7.1,100,100
26,Male,3,4,3.9,99,6.7,4.9,2.7,3.5,0.4,No,Single,4.2,0.5,20,2,2.8,100,100
21,Female,1,4,5.8,100,6.2,5.3,2.7,3.3,6,No,Single,4.5,1.1,12,3,2.6,100,94
24,Female,2,2.86,2,76,6.2,5,1.3,2.6,0.1,No,In a Relationship,4.9,0.9,14,0,3.9,87,80
27,Male,4,4,5,100,6.3,3.9,1.5,1.9,5,No,Single,3.2,0.2,14,2,6.7,100,95
26,Female,4,3.32,3.2,82,6.3,7.5,2.5,0,0,No,Single,6.6,1.7,7,2,5.2,100,94
19,Male,3,3.74,3.4,98,5.5,6.9,3.2,4.1,0.1,No,Single,5.8,0.9,21,1,6.9,100,89
24,Female,4,3.9,4.5,96,5.7,7.4,4.2,2.4,3.4,Yes,In a Relationship,5.2,0.5,23,2,2.4,100,94
19,Male,3,2.96,1.8,80,6,5.7,2.9,1.8,1.3,Yes,Single,5.4,0.6,3,3,2,81,84
19,Male,2,3.6,4.1,87,7.7,9.2,4.8,1.7,3.5,Yes,In a Relationship,4.4,3.6,10,1,3.2,97,81
23,Male,3,3.3,3.7,93,6.5,9.8,5.2,3.2,6.6,No,Single,5.7,2,15,2,5.2,100,96
26,Male,4,3.69,4.2,100,6.8,5.6,4,0,2.7,No,Single,4.7,0.9,11,1,6.3,94,100
23,Female,2,3.8,3.9,94,8.5,6.8,4.6,1,6.3,No,In a Relationship,4.4,0,9,3,4.4,100,97
21,Female,1,4,7.2,100,8.6,5.1,1.3,0,3.6,Yes,In a Relationship,1.7,0,15,3,2.6,100,91
18,Male,1,3.22,2.5,85,6.7,5.2,1.1,0,4.9,No,In a Relationship,1.3,1.3,15,0,1.6,78,91
20,Male,4,3.6,2.7,84,6.2,6.2,3.6,3.9,0,No,In a Relationship,5.7,0.9,20,2,2.1,97,100
23,Male,2,3.3,2.6,100,6,2.9,0.8,1.7,4.3,No,Single,3,0,3,2,5.8,81,96
21,Female,1,3.38,2.7,87,7.8,5.5,2.4,0.4,4,No,Single,3.2,1.1,7,2,2.2,98,81
27,Female,3,3.33,2.5,87,6.8,8.8,4,1.5,2.3,No,Single,2.4,0.5,8,0,2.6,96,91
23,Female,4,3.71,5.3,97,6.5,7.9,4.9,2.8,6.8,No,Single,6,0.6,24,3,2.9,91,99
23,Male,1,4,5.6,100,6,3.9,2.4,1.7,2,No,In a Relationship,4.6,1,20,2,5.2,100,100
20,Male,4,3.39,2.6,92,6.1,4.9,1.8,2.6,0,No,Single,5.9,0.2,13,1,1.5,95,79
25,Male,3,3.32,2.3,77,7.4,7.2,3.3,0,4.6,Yes,In a Relationship,2.4,0,12,0,2.8,90,92
20,Female,2,3.47,4.2,92,5.4,4.1,1.2,3,0.2,Yes,In a Relationship,4.6,0,14,3,1.3,96,96
22,Female,2,3.55,2.7,95,8.2,7,2.5,3.9,3.2,No,In a Relationship,3.9,0.8,18,1,4.3,100,100
28,Female,4,3.79,4.4,99,6.4,6.8,2.8,0,5.7,No,Single,3.9,0,11,1,2.8,99,91
27,Male,3,3.59,3.8,100,6.8,5.7,2.8,2.4,4,No,In a Relationship,4.2,3.4,13,1,3.3,100,94
25,Female,2,2.6,1.2,76,5.4,6,2.9,2.7,2.5,Yes,In a Relationship,3.4,2.1,10,0,3.3,90,85
22,Female,4,4,5.8,100,7,2.3,1.5,2,2.3,No,Single,4,1.9,5,1,3.2,100,91
22,Male,1,4,6.2,100,6.6,6.2,1.7,1.7,5.5,Yes,In a Relationship,2.4,0.3,3,0,3.3,100,100
26,Male,4,4,2.6,100,6.9,4.3,1.7,0,0.6,No,In a Relationship,3.5,0.4,9,2,5,100,96
19,Female,4,4,2.9,100,8.8,2.9,0.4,1.1,4.6,No,Single,2.2,0,10,1,1.4,100,96
24,Female,4,4,3.9,90,7.2,5.6,3.3,1.7,7.4,Yes,Single,3,3,14,1,6.1,94,84
28,Female,1,3.67,4,100,6,7.6,4.1,4.8,4.1,No,In a Relationship,4.4,2.5,13,0,4.2,100,93
18,Male,2,4,4.5,100,6.1,5.6,4,0,2.5,No,In a Relationship,6.1,1.9,5,1,5,100,100
23,Male,4,4,6.5,100,7.7,4.2,2.4,3.1,2.7,No,Single,3.6,1.1,12,1,2.2,100,100
18,Male,4,4,3.2,100,8.6,4.5,1.6,2.2,2,No,Single,2.8,0.8,9,3,2.7,100,100
20,Female,3,3.39,2.3,80,7.3,6.1,3.9,0,1.7,No,In a Relationship,4.5,1.7,11,2,5.1,97,97
24,Male,4,3.47,1.4,80,7.8,7.2,3.8,2.4,3.2,No,Single,3,2.8,12,1,3,94,95
20,Male,1,3.52,2.4,83,7.7,5.4,3.1,1.1,4.4,No,In a Relationship,3.8,1.8,18,2,1.5,96,86
23,Female,3,3.78,3.5,100,8.7,10.3,5.4,3.1,6.2,No,Single,4.6,0.1,10,3,8.9,100,99
23,Female,1,4,6.2,100,4.7,6.6,2.8,1.4,0,No,Single,5.8,0.4,20,3,0.4,100,99
18,Male,4,3.48,2.7,79,7.8,6.2,2.4,2.8,0,Yes,Single,4.3,1.7,5,1,4.2,98,77
18,Female,2,3.37,3.8,92,8.2,4.5,2.2,0.1,6.3,No,Single,3.4,0.3,8,4,5.2,100,87
22,Male,2,3.85,3.5,94,5.4,6.4,0.5,1.8,3.1,Yes,Single,3.1,0.7,12,4,5.5,100,100
27,Male,4,3.53,5.3,100,5.9,6.3,3.8,1.9,3.2,No,Single,4.9,2.7,6,4,2,100,97
20,Female,2,4,7.3,100,6,4.7,2.6,0.6,4,Yes,Single,5.5,0.9,5,3,7.4,100,100
28,Male,4,3.37,2.7,84,6.1,7.4,3.6,1.2,2.6,No,In a Relationship,4.5,0,12,0,2,94,86
19,Female,3,3.31,2.8,77,6.4,8.8,5.6,1,7,Yes,In a Relationship,5.2,4.1,5,2,2.1,86,96
25,Male,4,4,5.1,100,7.3,4.2,2.2,2.8,4,No,Single,4.2,2.3,7,0,2.9,100,100
24,Male,2,3.94,4.5,100,8,5.6,0,1.2,2.1,No,Single,2,1.1,12,4,6.4,100,88
25,Male,1,4,6.3,100,8.3,7.7,3.5,1.6,2.3,No,Single,4.7,1.2,21,0,7.6,100,100
23,Female,1,3.3,4.4,100,6,6.1,3.1,2.9,2.7,No,Single,4,0,11,0,3.6,100,94
25,Male,3,3.17,3,90,6,7.6,1.7,2.2,1.4,Yes,Single,4.7,0.8,13,4,5.7,96,85
21,Female,1,3.93,4.4,99,8.6,7.4,3.4,1.7,6.4,Yes,Single,2.4,0.5,6,2,3.6,100,100
26,Male,2,4,5.2,100,7.8,7,4,0.3,3.2,No,In a Relationship,4.5,1.3,7,7,2,100,93
22,Male,3,4,4.7,100,7.1,7.1,1.4,1.4,0.7,No,In a Relationship,4.1,2.8,1,2,6.8,100,100
20,Male,4,3.98,4.3,100,7.6,6.1,2.3,2.2,3.8,No,Single,3.6,1.6,7,1,1,100,89
20,Male,1,4,5.1,100,7,8.7,5,3.8,5.9,No,Single,4.6,3.2,16,0,5.1,100,92
21,Male,1,4,5.3,100,7.6,4.2,1.7,0,5.1,No,Single,2.5,0,9,2,5.4,100,97
26,Male,1,4,5.6,100,6.6,6,2.9,1,1.5,Yes,In a Relationship,3.4,0,13,2,4.5,100,100
28,Male,2,3.92,4.5,100,7.3,2.5,0,0.8,0.8,Yes,Single,3.4,2.4,13,4,4.4,100,91
20,Female,3,4,3.2,95,5.2,5.3,0.6,0.5,5.9,No,In a Relationship,4.3,1.3,16,4,5,100,99
28,Female,4,3.46,3.7,96,6.2,4.1,3,0,0,No,In a Relationship,5.6,1.7,20,2,1.7,95,92
28,Female,3,4,5.3,100,6.2,9.2,4.6,2.7,3.7,Yes,In a Relationship,5.4,1.2,15,2,2.2,100,100
22,Female,2,3.39,2.3,90,6.6,2.7,0.8,2.4,1.9,Yes,In a Relationship,3.1,1.4,11,0,2.4,96,83
24,Male,4,3.67,4.1,99,5.9,5.8,2.9,2.3,5.6,No,Single,4.2,1.9,16,2,5.6,100,97
20,Male,3,3.55,2.9,84,6.4,4.8,2.2,1.2,0.9,Yes,Single,3.6,1.5,14,1,1.8,100,100
28,Female,2,2.95,3.5,73,5.2,6.6,4.2,0.8,1.4,No,In a Relationship,5.2,0.6,1,1,5.5,95,96
24,Male,2,4,5.4,100,7.7,4.8,1,0.2,4.2,No,Single,3.2,3.5,6,2,4.1,100,89
21,Male,1,3.89,3.8,92,6.9,6.4,3.4,2,4.6,No,Single,2.2,1.3,11,1,5.6,89,100
20,Female,4,3.08,3.6,100,5,4,1.8,0.4,5.7,Yes,In a Relationship,5.6,1,9,2,6.8,100,95
21,Female,2,2.78,1.5,79,6,6.3,3.1,2.4,3.9,No,In a Relationship,3,0.9,11,3,3,87,86
24,Male,1,3.79,4.6,100,7.4,5.1,2.9,0.1,3.7,No,In a Relationship,5.7,1.5,1,2,5.3,100,99
24,Male,2,4,4.5,96,6.3,4.8,2.4,3.5,5.1,No,In a Relationship,2.9,1,16,3,6.5,100,100
19,Male,2,4,6.7,100,6.2,4.7,3.5,1.4,0.3,No,Single,4.3,0,12,4,6.9,100,95
25,Male,3,3.53,3,82,6.9,5.4,2.9,0.9,1.2,Yes,In a Relationship,4.1,0.9,18,1,3.5,100,77
25,Female,1,4,3.8,86,7.4,6.2,2.6,0.8,0.4,No,In a Relationship,3.9,0.1,12,5,1.6,99,100
19,Female,4,3.62,3.9,99,5.3,5.3,2.3,3.1,0,No,In a Relationship,4.5,1.5,13,4,4.3,100,89
26,Female,1,4,5.9,100,7.7,8.1,2.9,2,4.7,Yes,In a Relationship,3.2,1.2,7,2,4.2,100,87
24,Female,4,3.72,3.4,100,6,9.2,3.1,4.2,5.9,Yes,In a Relationship,4.1,0.5,6,4,3.2,100,98
28,Male,4,3.87,3.9,100,7,3.7,1.3,2.9,4.1,Yes,Single,2.4,2.1,13,2,4.8,100,96
23,Male,3,4,4.4,100,7,4.3,2.3,0.4,3.8,No,In a Relationship,4.6,1.1,12,2,2.8,100,94
24,Male,1,3.89,3.8,81,6.4,5.6,1.2,1.4,3.2,No,In a Relationship,5,0.8,4,3,2.6,92,89
27,Female,2,3.66,2.8,100,5.8,6.1,2.7,1.7,3.1,No,Single,2.5,0.8,17,1,2.4,87,100
27,Male,3,4,3.8,97,6.7,6.3,1.9,1.8,6.4,Yes,Single,5,0.8,12,1,0,100,100
26,Female,4,4,5.1,89,9,7.5,4,3.2,6.1,No,In a Relationship,4,1.7,9,2,1.3,100,83
25,Female,3,2.75,2,79,5.4,6.6,3.8,1.1,1.8,No,In a Relationship,5.5,0.4,8,2,5.3,82,89
23,Male,2,3.6,3.7,95,9,4.2,1.4,0.4,5.2,Yes,In a Relationship,1.8,1.3,16,3,4.6,98,100
23,Female,2,2.69,2.4,78,6.7,6.3,2.8,2.3,5.5,No,In a Relationship,3.8,0.7,9,2,4.6,71,81
28,Female,3,4,5.3,100,7,6.5,3.8,2.2,4.3,No,In a Relationship,5.1,0.6,13,3,5.3,94,90
18,Female,2,2.59,1.2,70,5.7,7,2.5,0.7,3.8,Yes,Single,6.9,1.7,11,0,2.8,91,74
19,Male,4,3.39,2.7,96,6.1,3.1,1.7,0,3.7,No,Single,6,0.3,9,2,7.1,95,83
23,Male,2,4,4.1,98,6.4,5.7,1.2,4.1,0,No,In a Relationship,2.7,1.7,6,0,2.1,100,92
27,Female,2,3.95,5.8,100,5.7,4.9,4.1,3.3,0,No,Single,5.4,1.5,19,2,1.6,100,100
24,Female,1,3.53,3.4,93,6.7,7.4,4.2,0.4,4.6,Yes,In a Relationship,4.5,2.5,7,0,3.5,94,92
25,Female,1,3.27,2.7,89,6.5,5.1,2.5,1.3,0.8,No,In a Relationship,5.9,0,8,2,3.5,93,95
21,Male,4,4,6.3,100,9.2,5.1,3.9,1.5,0.2,Yes,In a Relationship,4.2,2.2,19,0,5.7,100,100
20,Male,3,3.08,1.3,81,5.6,1,0,2.3,0,No,Single,3.3,0.9,11,2,4.3,84,83
24,Male,4,3.04,0.5,80,7.1,6.5,4.8,1.1,2,No,In a Relationship,5.1,0,14,3,6.3,85,85
21,Male,2,3.76,4.2,100,7.3,5.7,2.6,1,3.7,No,Single,3.4,0.5,20,0,4.6,100,89
24,Female,2,3.33,2.7,79,5.7,5.3,3,1.3,3.9,No,Single,5.4,1.7,19,3,1.2,100,87
25,Male,2,3.43,2,76,7.8,4.1,2.3,0.3,4.7,No,Single,5.6,1.1,9,1,4.1,100,92
28,Male,4,3.99,4.6,89,6.5,9.5,4.9,2.7,2.2,No,In a Relationship,6.2,2.5,18,2,4.6,100,96
20,Female,1,4,3.9,96,4,2.7,1.2,2.3,3.2,No,Single,5.4,0.9,4,3,4.4,100,100
21,Male,3,3.18,2.7,76,7.8,8.8,5,0.2,4.7,No,In a Relationship,5.6,1.2,3,1,4.1,86,87
19,Female,2,3.04,1.6,71,5.7,5.3,3.4,1.9,3.9,Yes,In a Relationship,5,1,12,2,4.4,82,95
25,Male,2,3.81,4.8,87,5.7,5.4,3.7,0.7,1.8,No,Single,4.7,0.2,12,2,3.6,100,89
23,Male,2,4,4.5,100,7.8,4.6,2.3,1.7,3.6,Yes,In a Relationship,3.2,1.2,15,1,2.3,100,98
18,Female,4,3.8,3.4,100,6.6,4.5,0.8,0,0,Yes,In a Relationship,5.1,1,15,1,4.2,100,86
19,Male,2,4,6.3,100,8.1,5.6,4.2,1.2,3,No,In a Relationship,4.5,1.3,15,1,4,100,100
22,Male,3,3.6,1.9,80,8.5,6.6,3.3,3.2,1.8,No,Single,3,1.3,20,0,1.9,100,86
27,Male,1,2.48,1.2,57,6.2,6.6,4.8,0.1,6,Yes,In a Relationship,5.9,1.2,22,3,4.9,72,87
26,Male,4,3.31,2.5,82,8,4.6,2.5,1,1,No,Single,3.2,1.3,16,1,3.5,85,76
23,Female,4,3.53,3.4,81,6.1,5.7,2.2,3.1,3.2,No,In a Relationship,3,2.3,12,0,1,97,87
28,Male,2,3.77,3.9,86,9.7,10.5,4.9,3.7,2.1,No,In a Relationship,3.3,0.2,11,4,5.4,100,100
25,Female,3,2.97,3.1,92,6.2,7.6,5.7,2.5,1.9,No,In a Relationship,6,0.5,12,2,0.7,93,94
24,Female,4,4,4,97,8.2,6.7,2.8,3.5,3.8,No,In a Relationship,4.5,2.6,9,0,0,100,81
24,Male,1,3.42,1.6,86,8,4.3,1.7,3,2.2,Yes,In a Relationship,3.7,2.5,17,0,4.6,79,94
26,Male,3,3.93,5.7,100,7.4,6.4,4,0,6.7,Yes,Single,3.1,1.5,17,2,3.1,100,93
24,Male,4,3.24,3.4,83,6.2,6.7,2.4,2.2,0,No,Single,4,3.2,9,0,3.5,100,95
24,Male,1,4,5.2,100,6.8,5.7,3.7,1.8,4.3,No,Single,5,1.7,11,3,5.2,99,97
25,Male,2,3.63,4,80,4.4,4,2.4,0.2,2.8,No,In a Relationship,4.8,3.1,3,0,5.7,100,97
26,Male,2,3.65,4.2,96,7.3,8.7,5.1,0,2.9,No,In a Relationship,5.2,2.7,12,0,3.8,100,86
26,Female,4,3.95,4.4,100,7.4,6.7,1.8,2.6,3.6,No,Single,3.3,2.8,12,2,3,100,98
28,Female,3,3.96,4.2,88,7.2,7.4,3.5,1.3,5,Yes,In a Relationship,4.2,0.1,6,4,3.6,91,99
25,Male,4,3.52,4.5,100,3.5,3.4,2.1,1.7,3.5,No,Single,5.3,1.9,9,3,1.7,90,89
24,Female,2,4,5.5,100,5.5,4.7,2.4,2.3,5,Yes,In a Relationship,6.5,1.1,6,2,7.8,100,98
28,Male,2,4,3.8,91,6.1,6.4,2.2,3.7,3.1,Yes,In a Relationship,4.5,0,4,1,4.5,100,100
26,Male,3,4,4.6,89,7.3,8.8,3.9,0.7,0.9,No,In a Relationship,4.4,2.5,19,0,3.8,100,100
21,Female,4,3.32,3.4,92,7.3,7.5,4.2,1,2.8,No,Single,4.7,2.4,4,2,8.4,100,79
25,Female,4,4,5.7,100,6.8,5.9,3.6,1.1,5.3,No,In a Relationship,3.1,1.1,13,1,0.8,100,98
22,Female,1,3.42,2.5,85,7.8,7.6,2.6,0.6,2.2,No,In a Relationship,2.9,0.6,17,2,5.4,87,97
25,Male,1,4,6.2,100,5.8,5.9,3,3.9,0.8,No,Single,6.3,1.3,19,1,2.9,100,97
26,Male,2,3.71,3.4,97,7.7,6.4,4.1,2.8,4.2,No,Single,4.4,0,7,1,6,98,100
18,Male,2,2.8,1.4,86,7.6,6.3,4.2,2.3,3.7,No,Single,5.4,0,18,2,2.4,87,92
24,Female,4,4,3.7,100,7.5,1.6,0,2.3,1.5,Yes,In a Relationship,1.5,0.9,13,0,5.9,100,90
18,Male,3,3.79,2.5,99,6.8,8.8,2.4,1.4,2.5,No,In a Relationship,3.1,1.8,15,2,3.5,100,100
25,Male,3,4,4.8,100,9.2,7.2,2.5,0,2.6,Yes,Single,3.6,1,21,2,4,100,100
18,Male,4,3.2,2.5,74,7.6,6,3.8,4.3,3,No,In a Relationship,3.4,0.6,15,1,4.7,97,94
18,Female,1,3.56,2.8,89,5.8,7.8,2.7,1.1,4.3,No,In a Relationship,2.8,0.4,7,1,3,93,91
25,Female,2,2.86,0.7,68,7.3,7.5,3.9,2.6,2.2,No,In a Relationship,3.5,3.6,2,2,1.3,74,85
27,Male,3,3.87,2.8,100,7.9,4.8,1.2,2.8,4.4,No,Single,2.5,0.1,15,4,3.6,100,100
27,Male,3,2.63,0.5,61,6.3,5.3,3.2,1.3,1.9,Yes,Single,5.1,0,14,3,0.6,88,86
28,Male,2,2.68,1.1,68,8.3,6.6,4.2,4.3,6.3,Yes,Single,5.2,0.6,8,2,3,82,77
24,Female,3,4,4.6,100,7.5,3.5,0.6,3,6.4,No,Single,1.3,1.7,13,3,4.6,100,100
24,Female,4,3.26,4.7,89,4.2,7.2,6.6,0.6,1.3,No,Single,5.9,1.3,5,0,2.8,100,100
21,Male,2,3.7,4.1,100,7.4,7,4.6,2.7,0.5,Yes,Single,3.7,0.4,14,3,4.1,84,81
21,Male,1,2.95,2,81,6.5,5.8,2.8,3.1,5,No,In a Relationship,4.4,1.4,5,2,2.4,78,75
24,Female,1,3.7,3.4,80,7.6,6.2,1.6,1.5,3.5,Yes,Single,3.4,2.3,18,3,0.6,100,100
19,Female,1,4,3.5,100,8.1,4.8,2.5,2.4,4.1,Yes,In a Relationship,2.4,1.4,23,2,2.1,100,100
20,Male,2,3.03,1.8,81,7.2,6.9,2.9,1.3,1.7,No,Single,3.5,1.4,13,4,1.5,92,94
19,Male,1,4,5.8,100,9,4,3.5,0.9,2.7,Yes,In a Relationship,3.6,1.4,14,3,6.3,100,100
24,Male,4,4,4.8,96,6.8,9.5,5.1,1.7,2.3,No,In a Relationship,5.1,0.5,15,1,3.9,100,100
28,Male,3,3.43,3.2,85,7.7,4,2.1,1.7,3.6,No,Single,2.4,1.6,13,1,0.9,100,99
26,Female,2,3.78,3.5,91,8,6.8,3.6,1.2,0.5,Yes,Single,4.7,2.2,7,1,2.2,100,99
22,Male,1,4,3.8,100,6.9,4.4,0.9,0,2.8,No,Single,2,2.6,19,2,1.9,100,100
18,Male,1,3.37,0.5,80,7.9,5.5,2.2,3.6,0.5,No,Single,4.1,1.6,14,2,1.5,92,99
24,Male,3,3.52,3.1,90,6.3,6.3,3.4,3.2,2,No,In a Relationship,4.6,1.2,15,2,2.3,100,96
20,Male,2,3.4,2.5,82,6.5,5.3,3.8,0.5,2.8,No,In a Relationship,5.1,3.1,17,3,2.6,67,92
22,Male,3,2.77,2,82,5.4,3.6,1.7,1.2,4,No,Single,5.2,1.3,17,4,5.1,79,98
24,Female,3,3.9,3.1,91,7.3,6.3,2.1,0.3,4.2,Yes,Single,3.1,0.7,18,3,5.3,100,89
19,Female,4,4,6.2,100,7.4,7.3,5,0,4.5,Yes,Single,4.5,0.5,14,2,3.2,100,90
21,Female,3,4,4.5,100,8.4,7.4,4.5,0.2,0,No,In a Relationship,2.9,0.4,8,1,4,100,100
27,Male,1,3.3,2.6,80,7.9,4.3,3.1,1.7,5.5,Yes,In a Relationship,5.3,0.7,14,0,7.2,99,77
20,Female,2,4,4.4,92,6.7,4,0,2,1.7,Yes,Single,1.5,3.1,12,0,6.3,100,100
27,Male,1,3.66,5.6,87,5.6,8,6.6,0.3,1.9,No,In a Relationship,6.2,0.4,8,1,3.4,100,95
26,Male,2,4,4.9,100,7.5,6.9,2.8,1.2,3.5,No,Single,1.2,2.7,19,0,0.9,98,91
19,Female,3,4,3.6,99,8.3,4,2.3,1.9,2.3,No,Single,2.7,1,11,7,4.9,100,100
21,Female,4,3.38,2.5,89,7.9,6.2,2,0.7,3.7,No,In a Relationship,5,2.2,13,0,1.1,92,85
20,Female,2,3.8,4.5,100,8.3,6.4,3.4,2.2,4.1,No,Single,4.8,0.1,8,2,6.3,100,94
20,Male,4,4,4.1,95,6.7,5.7,3.4,0.3,1.5,No,In a Relationship,5.7,1.2,12,1,3.2,100,100
28,Male,1,3.83,4.8,100,6.4,9.1,4.2,4.2,2.6,Yes,Single,4.7,0,17,0,5.3,100,92
21,Female,1,4,4.5,100,6.1,4.3,1.4,0.7,2.7,No,Single,5.5,1.2,22,4,1.5,100,94
21,Male,2,4,5.1,100,6.9,4.9,2.3,1.1,4.9,No,Single,3.8,2,5,5,4.9,100,100
20,Male,4,3.41,2.7,69,6.9,9.9,5.8,0.1,2.1,No,Single,6.2,2.2,12,1,2,86,83
20,Male,3,3.82,5.5,100,7.2,4.3,3.1,0,2,No,In a Relationship,7,1.2,1,4,2.9,100,91
25,Female,2,3.88,3.8,99,6.8,2.5,2.5,2,1,No,Single,5.5,0.8,10,2,6.4,100,85
22,Female,1,4,6.6,100,6.8,5.8,1.4,0,1.2,Yes,Single,3.9,1.3,13,0,5.4,100,94
25,Male,3,3.65,2.5,73,6.1,5.6,3.6,1.8,0.3,No,In a Relationship,5.8,0.6,13,3,5.8,100,85
19,Female,4,4,6.1,100,8.1,8.3,4.3,0.8,1.6,Yes,In a Relationship,6,0.6,20,5,3.6,100,93
25,Male,1,3.42,3.8,85,7.1,7.2,4.1,3.1,6.2,Yes,Single,4.5,0.8,11,1,1.3,90,100
18,Male,3,3.42,2.5,88,6.8,4,2.4,1.5,4.4,No,Single,4.5,1.4,20,1,3.1,90,100
26,Male,2,3.28,2.8,85,6.1,7,3.3,0,5.6,No,In a Relationship,5.4,2.6,13,2,4,90,91
27,Male,3,3.36,3,85,5.4,7.8,5.3,1.7,1.1,Yes,Single,8.5,2.5,9,4,0.8,100,87
20,Male,3,3.99,4.1,89,8.6,6.1,4.4,4.8,0,No,Single,3.8,0.9,13,2,5.9,100,93
19,Male,3,4,4.3,100,7.7,3.3,1.6,1.2,3.6,No,Single,3.9,0.4,13,2,4,100,100
24,Male,4,3.47,2.6,81,5.1,1,0,0.9,6.7,No,Single,3.3,0.5,13,1,3.4,91,91
19,Female,1,3.85,3.5,94,7.9,6.7,3.2,2.3,2,No,Single,3.7,0,9,0,5.8,100,90
23,Female,4,4,6.7,100,8.1,5.9,4,0.7,3.2,No,Single,3.5,1.9,8,2,4.9,100,100
28,Female,4,4,6.1,100,7.1,4.2,1.2,1.6,0,No,Single,5.6,0,18,1,3.7,100,96
21,Female,1,3.76,4.2,100,8.9,5.6,2.8,1.8,3.1,No,Single,2.4,0,17,0,3,100,99
28,Male,1,3.92,3.6,93,7.3,4.3,2.4,0.2,2.8,No,Single,2.4,1.9,8,1,7.1,100,91
22,Female,3,3.76,3.7,88,5.3,4.2,3,2.6,0,No,In a Relationship,4.8,1.9,11,2,3.2,100,86
22,Female,1,4,4.4,100,7.4,8,2,3,0.9,No,In a Relationship,2.2,0.1,14,3,1.4,100,86
25,Female,4,3.27,2,84,7.3,7.6,4.7,0.5,0.8,No,Single,4.3,1.5,16,0,5.4,96,91
20,Female,2,3.59,3.1,98,6.3,8.2,3,2.5,0,No,In a Relationship,3.9,0,13,2,3.3,100,95
19,Female,1,3.2,1,95,7.7,5.9,1.5,2.6,1.6,Yes,In a Relationship,3.7,1.1,18,2,1.7,91,84
25,Male,1,3.34,4.1,84,5,6.8,4.2,1.5,4,Yes,Single,6.6,1.6,12,5,3.1,99,90
26,Female,4,4,4.5,100,8.2,4.1,0.9,3.4,1.7,Yes,Single,2.6,1.9,20,2,5.4,100,99
21,Male,1,3.3,2.8,77,5.9,7.9,4.7,3.6,5.3,No,In a Relationship,5.6,1.6,25,0,7,89,94
26,Male,2,4,5.9,100,5.8,9.5,4.3,0.8,2.3,Yes,Single,6,0,12,3,2.4,100,90
24,Male,3,3.25,1.7,66,6.9,8.9,4.9,2.1,3.7,No,Single,2.6,1.5,14,3,3.5,82,89
18,Female,3,3.72,1.3,86,7.5,4.6,2.6,2.2,4,No,Single,3.1,3.4,7,0,5.5,95,88
22,Male,1,4,3.8,92,7.2,5.5,2.1,2.7,6.1,Yes,Single,2.7,1.6,11,0,3.6,100,98
20,Female,3,4,5.1,100,6.1,6.9,2.9,2.2,1.6,Yes,In a Relationship,5.1,0,13,3,1.9,100,82
25,Female,4,4,6,100,6.4,4.3,2.7,2.7,3.9,No,Single,4.6,0.5,15,2,4.4,100,93
26,Male,1,3.54,2.8,82,5.6,5.4,1.8,1.9,1.1,No,In a Relationship,4.9,0.7,11,5,5.6,87,89
28,Female,4,4,5.1,93,6.7,6.6,2,4.6,6.4,Yes,In a Relationship,2.3,0,16,3,5.9,100,98
20,Female,2,3.87,3.4,94,8.3,4.3,2.3,1.6,0.9,Yes,Single,3.2,1.3,10,4,1.6,100,96
21,Male,2,4,3.2,91,7,3.1,1,0.3,3.8,No,Single,1.7,0.8,17,3,2.1,100,89
24,Female,4,3.98,4.8,92,8,8.2,3.8,2.7,6.1,No,In a Relationship,3.6,0.9,14,1,8.3,100,100
27,Male,3,3.82,4.5,87,8.7,5.3,2.7,1.2,0.6,No,Single,3.5,1.1,14,4,7.6,100,87
27,Male,2,3.34,1.1,85,6.3,4.1,2.3,0.9,4.2,No,In a Relationship,4.4,0.5,10,3,1.9,91,94
18,Male,2,4,5.7,100,6.8,5.2,1.1,1.5,1,Yes,Single,4.6,2.1,12,1,3.9,100,94
21,Female,4,4,5.6,100,9.6,4.8,1.1,2,7.7,No,Single,1.2,1.4,10,3,4.2,100,100
22,Male,4,3.3,2.6,82,8.7,8.8,5.7,0.7,0,No,Single,5.5,0.7,16,0,2.6,96,91
